Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
886,6315,1835,1118937331400,-15.103,485.866,6452105.242,1873249.605,12.4,6.5,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,0,890,0.0,0.0,lankershim
1339,8388,383,1163857400,-15.775,1998.304,2230782.651,1377472.252,15.9,6.5,2,5.72,-0.3,0,115.0,208.0,5.0,0.0,1.0,3.0,0,0,0.0,0.0,peachtree
1324,7906,1152,1118937490500,15.997,529.35,6452152.141,1873275.273,13.4,6.2,2,41.23,-0.38,2,102.0,208.0,0.0,3.0,2.0,1.0,1320,1271,102.06,2.48,lankershim
161,1346,655,1118936834500,-16.592,72.272,6451922.543,1872878.712,16.1,7.3,2,16.99,13.46,2,108.0,201.0,1.0,0.0,4.0,1.0,0,162,0.0,0.0,lankershim
957,6923,1188,1163710900,-14.178,223.486,2230519.333,1375773.829,16.0,7.0,2,0.0,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,0,962,0.0,0.0,peachtree
819,5420,472,1163560600,-25.97,935.544,2230665.499,1376468.532,16.0,7.0,2,46.22,-3.46,2,114.0,223.0,0.0,3.0,4.0,1.0,721,0,314.42,6.8,peachtree
1144,8742,820,1118936554100,-34.665,562.768,6452118.042,1873321.197,16.0,7.0,2,0.0,0.0,2,108.0,201.0,0.0,3.0,4.0,1.0,1142,1165,24.39,9999.99,lankershim
1564,9656,1125,1118937665500,29.538,292.68,6452050.8,1873062.638,15.0,6.5,2,0.07,0.0,2,101.0,208.0,0.0,2.0,2.0,1.0,1561,1570,26.01,371.53,lankershim
1061,7740,154,1118936453900,-4.908,1423.763,6452433.5,1874101.744,17.0,7.0,2,29.7,4.8,1,108.0,206.0,0.0,4.0,4.0,1.0,1027,1065,75.73,2.55,lankershim
1322,9505,813,1118936630400,38.221,242.356,6452035.451,1873008.575,16.0,7.0,2,2.48,-3.07,3,102.0,208.0,0.0,2.0,2.0,1.0,1315,1324,24.29,9.8,lankershim
1128,6394,1502,1118937339300,33.676,180.475,6452010.266,1872959.474,12.4,6.7,2,0.0,0.0,3,102.0,208.0,0.0,2.0,2.0,1.0,1119,1136,22.89,9999.99,lankershim
773,5356,847,1163565900,-25.497,799.298,2230580.016,1376336.372,17.3,7.5,2,0.13,0.0,2,114.0,201.0,0.0,3.0,4.0,1.0,686,786,0.0,0.0,peachtree
1037,8275,1083,1118936507400,-3.141,371.541,6452054.445,1873140.634,16.5,7.0,2,32.19,0.0,0,103.0,201.0,2.0,0.0,3.0,2.0,0,0,0.0,0.0,lankershim
978,5284,36,1118937228300,31.704,397.956,6452101.662,1873150.156,13.0,7.0,2,36.93,8.83,0,111.0,203.0,2.0,0.0,1.0,1.0,0,0,0.0,0.0,lankershim
973,7663,1037,1118936446200,46.534,1400.061,6452487.871,1874085.896,15.5,7.0,2,9.74,-0.04,4,101.0,208.0,0.0,4.0,2.0,1.0,1052,923,40.7,4.18,lankershim
107,966,934,1163126900,-14.726,766.086,2230576.573,1376297.021,12.2,6.7,2,0.0,0.0,0,121.0,201.0,2.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
612,4606,684,1118936140500,-26.217,485.787,6452092.22,1873248.185,20.0,7.2,2,0.0,0.0,1,108.0,201.0,0.0,3.0,4.0,1.0,0,557,0.0,0.0,lankershim
1303,8181,1136,1163836700,-11.955,1435.893,2230821.189,1376914.211,15.5,7.0,2,28.68,-5.57,2,114.0,201.0,0.0,4.0,4.0,1.0,1314,1307,71.1,2.48,peachtree
223,1211,156,1118936821000,40.978,112.653,6451991.136,1872893.973,13.9,6.8,2,25.96,7.96,4,102.0,203.0,0.0,2.0,2.0,1.0,207,0,220.02,8.48,lankershim
371,3066,1395,1163336900,13.554,1280.055,2230847.136,1376740.011,20.5,7.0,2,26.91,-4.84,2,101.0,214.0,0.0,4.0,2.0,1.0,370,360,60.8,2.26,peachtree
387,3235,919,1163342100,12.958,1289.95,2230848.884,1376767.493,16.0,7.0,2,31.21,-4.96,2,101.0,214.0,0.0,4.0,2.0,1.0,367,440,47.96,1.54,peachtree
229,1684,713,1118935848300,-5.252,1545.91,6452430.12,1874224.616,13.0,7.0,2,27.89,0.04,1,108.0,201.0,4.0,0.0,4.0,1.0,0,234,0.0,0.0,lankershim
616,3743,1515,1118937074200,34.037,162.443,6452003.719,1872942.668,14.3,6.8,2,0.0,0.0,3,102.0,208.0,0.0,2.0,2.0,1.0,611,622,23.22,9999.99,lankershim
1217,8640,595,1118936543900,38.364,242.093,6452035.496,1873008.304,16.0,7.0,2,0.0,0.0,3,101.0,204.0,0.0,2.0,2.0,1.0,1192,1221,21.94,9999.99,lankershim
637,3868,895,1163405400,5.572,393.66,2230553.309,1375941.719,16.0,6.8,2,39.97,-1.71,1,123.0,220.0,0.0,2.0,2.0,1.0,636,616,54.83,1.37,peachtree
968,7166,550,1118936396500,10.232,931.096,6452298.782,1873642.465,14.5,7.0,2,39.52,12.76,11,101.0,210.0,0.0,3.0,2.0,1.0,0,0,0.0,0.0,lankershim
296,2135,1449,1163243800,-10.602,1052.507,2230734.437,1376540.812,18.0,7.0,2,41.18,-12.27,1,114.0,223.0,0.0,3.0,4.0,1.0,275,308,96.86,2.35,peachtree
994,6793,752,1163697900,13.931,1164.962,2230819.146,1376643.044,16.0,7.0,2,0.0,0.0,1,0.0,220.0,0.0,3.0,2.0,1.0,869,985,0.0,0.0,peachtree
1123,7248,1515,1163755100,25.066,1521.604,2230859.286,1376982.303,17.0,7.0,2,24.99,-2.75,2,101.0,214.0,0.0,4.0,2.0,1.0,984,1303,132.31,5.29,peachtree
1338,10013,968,1118936681200,-15.649,492.743,6452104.76,1873249.862,17.0,7.0,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,0,1350,0.0,0.0,lankershim
1384,10105,853,1118936690400,-14.759,776.854,6452226.909,1873504.042,15.0,7.4,2,43.15,11.41,12,108.0,203.0,0.0,3.0,4.0,1.0,1376,0,144.63,3.35,lankershim
327,2495,998,1118935929400,-46.35,523.23,6452090.346,1873290.657,16.0,7.0,2,0.0,0.0,3,108.0,201.0,0.0,3.0,4.0,1.0,330,340,27.58,9999.99,lankershim
609,3873,500,1163417600,-3.606,321.355,2230536.64,1375853.231,17.0,6.7,2,1.9,0.0,11,122.0,202.0,0.0,2.0,4.0,1.0,559,613,31.49,16.57,peachtree
650,4137,1374,1163444000,-12.282,1340.175,2230826.137,1376802.111,16.1,6.5,2,42.12,10.78,1,114.0,201.0,0.0,4.0,4.0,1.0,642,656,77.97,1.85,peachtree
984,6560,2008,1163686300,20.414,900.225,2230672.52,1376398.75,17.0,7.0,2,37.43,0.06,2,101.0,214.0,0.0,3.0,2.0,1.0,1102,1123,135.26,3.61,peachtree
1222,6694,418,1118937369300,-27.559,919.382,6452261.58,1873650.452,14.2,7.4,2,31.11,-0.03,3,108.0,201.0,0.0,3.0,4.0,1.0,1216,1233,66.98,2.15,lankershim
155,1244,1467,1163143000,-13.07,1756.7,2230812.894,1377233.522,16.0,7.3,2,24.95,-6.97,2,113.0,223.0,0.0,5.0,4.0,1.0,161,0,93.81,3.76,peachtree
1189,7493,1604,1163779600,-16.528,532.822,2230541.513,1376064.983,17.1,7.0,2,40.84,0.87,1,114.0,201.0,0.0,2.0,4.0,1.0,1201,1200,133.09,3.26,peachtree
1175,8703,614,1118936550200,-45.029,568.437,6452111.168,1873330.804,15.0,7.0,2,0.0,0.0,3,108.0,201.0,0.0,3.0,4.0,1.0,1170,1177,28.38,9999.99,lankershim
822,4624,356,1118937162300,49.895,276.397,6452062.365,1873039.275,14.0,7.0,2,5.39,0.0,4,101.0,203.0,0.0,2.0,2.0,1.0,819,825,26.19,4.86,lankershim
1402,8173,619,1118937517200,-27.072,91.4,6451920.125,1872900.319,15.0,6.6,2,0.0,0.0,3,108.0,201.0,0.0,2.0,4.0,1.0,0,1436,0.0,0.0,lankershim
993,7496,720,1118936429500,-4.266,544.648,6452137.555,1873291.673,16.9,7.4,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,982,997,24.16,9999.99,lankershim
66,917,1334,1163110300,29.457,1125.786,2230817.059,1376599.704,16.0,7.0,2,5.36,10.5,2,101.0,214.0,0.0,3.0,2.0,1.0,65,104,38.55,7.19,peachtree
1006,7306,743,1118936410500,-34.251,510.917,6452095.893,1873274.304,16.1,7.3,2,10.77,-7.31,2,108.0,201.0,0.0,3.0,4.0,1.0,994,1004,412.27,38.28,lankershim
1563,9632,780,1118937663100,36.672,1411.501,6452475.324,1874102.487,15.0,6.5,2,34.81,15.84,3,103.0,208.0,0.0,4.0,2.0,1.0,0,1467,0.0,0.0,lankershim
174,776,673,1118935757500,12.551,164.816,6451982.154,1872946.718,13.0,7.0,2,38.44,-4.64,1,101.0,211.0,0.0,2.0,2.0,1.0,144,0,117.84,3.07,lankershim
882,6428,1489,1163661400,18.59,1076.132,2230780.888,1376560.045,16.0,6.8,2,29.98,5.0,1,123.0,214.0,0.0,3.0,2.0,1.0,850,860,64.17,2.14,peachtree
1383,10016,917,1118936681500,-39.649,1102.006,6452339.788,1873813.536,15.4,7.2,2,51.32,0.0,3,108.0,201.0,3.0,0.0,4.0,1.0,1381,1386,69.97,1.36,lankershim
320,1872,694,1118936887100,-35.609,754.307,6452203.005,1873499.594,16.3,7.2,2,51.33,-15.84,2,108.0,201.0,0.0,3.0,4.0,1.0,317,321,207.83,4.05,lankershim
1547,9187,906,1118937618600,-4.282,582.494,6452156.954,1873331.945,15.2,6.4,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,1544,1555,26.34,9999.99,lankershim
786,5373,1511,1163567600,-27.55,815.554,2230585.393,1376351.85,14.9,6.7,2,0.11,0.0,2,114.0,201.0,0.0,3.0,4.0,1.0,773,794,21.68,197.13,peachtree
548,4343,1069,1118936114200,51.25,1485.912,6452486.31,1874166.693,15.0,6.5,2,0.11,0.0,3,101.0,208.0,4.0,0.0,2.0,1.0,0,591,0.0,0.0,lankershim
850,5793,1467,1163597900,1.746,626.121,2230570.443,1376173.454,40.0,7.0,3,0.0,0.0,1,101.0,215.0,0.0,2.0,2.0,1.0,910,882,0.0,0.0,peachtree
770,5496,1522,1118937249500,-14.733,542.186,6452130.049,1873300.206,12.5,6.5,2,4.51,9.66,12,108.0,203.0,0.0,3.0,4.0,1.0,815,793,31.21,6.92,lankershim
1141,6969,965,1118937396800,38.991,1228.053,6452458.876,1873905.539,11.4,6.5,2,43.92,-5.43,4,102.0,207.0,0.0,4.0,2.0,1.0,1003,0,73.12,1.66,lankershim
1312,7599,1293,1118937459800,-14.18,718.817,6452207.231,1873459.018,13.5,6.7,2,30.03,1.37,12,107.0,203.0,0.0,3.0,4.0,1.0,1244,1279,69.56,2.32,lankershim
548,3500,1069,1118936029900,16.106,40.283,6451937.127,1872830.063,15.0,6.5,2,30.02,9.09,2,101.0,208.0,1.0,0.0,2.0,1.0,547,0,74.49,2.48,lankershim
1406,8826,523,1163901200,-22.838,1235.455,2230807.335,1376717.553,14.8,7.2,2,0.2,0.0,2,110.0,222.0,0.0,4.0,4.0,1.0,1421,1375,0.0,0.0,peachtree
1176,7982,1987,1163828500,17.427,1115.315,2230791.579,1376579.178,16.0,7.0,2,3.44,0.0,1,101.0,215.0,0.0,3.0,2.0,1.0,1170,1331,40.69,11.83,peachtree
1307,8599,1098,1163878500,-22.511,310.529,2230518.345,1375861.265,15.0,6.9,2,13.32,0.0,2,114.0,223.0,0.0,2.0,4.0,1.0,1320,1331,50.87,3.82,peachtree
36,1139,1193,1118936813800,27.188,1482.523,6452462.123,1874169.134,17.5,6.9,2,0.1,0.15,1,102.0,208.0,4.0,0.0,2.0,1.0,0,125,0.0,0.0,lankershim
301,1869,34,1163217200,13.857,207.862,2230541.802,1375737.726,14.0,8.0,2,20.19,-6.74,0,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
1043,5634,388,1118937263300,-35.299,1217.843,6452384.997,1873918.423,14.6,6.2,2,38.52,3.83,3,108.0,211.0,0.0,4.0,4.0,1.0,1040,1055,50.15,1.3,lankershim
54,603,466,1118936760200,50.485,314.156,6452078.863,1873073.244,19.0,7.0,2,0.0,0.0,4,101.0,203.0,0.0,2.0,2.0,1.0,0,61,0.0,0.0,lankershim
1112,6995,1566,1118937399400,-14.393,606.331,6452158.199,1873357.808,13.0,6.2,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,1065,1132,21.29,9999.99,lankershim
532,3390,1260,1163357600,4.75,517.661,2230562.893,1376065.391,16.3,6.7,2,0.0,0.0,1,123.0,214.0,0.0,2.0,2.0,1.0,548,426,22.03,9999.99,peachtree
349,2775,1186,1163307800,-21.806,404.916,2230525.514,1375937.879,13.0,7.0,2,16.77,-12.27,2,115.0,201.0,0.0,2.0,4.0,1.0,336,407,55.16,3.29,peachtree
928,6000,281,1163618600,-13.16,1551.102,2230821.08,1377029.426,16.0,7.0,2,44.58,11.21,2,113.0,221.0,0.0,4.0,4.0,1.0,884,0,313.72,7.04,peachtree
320,2829,923,1163301500,8.871,1011.908,2230738.355,1376510.619,16.0,7.0,2,36.4,10.02,11,101.0,221.0,0.0,3.0,2.0,1.0,0,0,0.0,0.0,peachtree
579,3502,1008,1163368800,22.42,128.818,2230539.405,1375675.401,19.0,7.0,2,17.35,6.18,0,101.0,214.0,1.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
613,4585,961,1118936138400,38.58,344.346,6452077.939,1873099.424,16.0,7.0,2,0.0,0.0,3,101.0,208.0,0.0,2.0,2.0,1.0,639,614,0.0,0.0,lankershim
1210,7255,899,1163755800,-28.901,875.244,2230617.889,1376407.198,16.2,7.0,2,4.71,0.0,2,115.0,223.0,0.0,3.0,4.0,1.0,1195,1235,27.08,5.75,peachtree
728,5427,1056,1163573000,4.836,1986.647,2230807.449,1377446.796,14.4,7.4,2,0.0,0.0,0,112.0,215.0,5.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
1425,8484,1027,1118937548300,30.484,324.779,6452065.228,1873091.327,14.5,7.0,2,0.0,0.0,2,101.0,208.0,0.0,2.0,2.0,1.0,1427,1361,24.7,9999.99,lankershim
53,951,1428,1163125400,29.274,1161.358,2230824.694,1376617.462,15.5,7.0,2,0.43,-0.65,2,101.0,214.0,0.0,3.0,2.0,1.0,165,70,0.0,0.0,peachtree
705,4639,1097,1163494200,-14.377,323.491,2230526.086,1375856.265,15.8,6.8,2,5.39,0.0,1,123.0,201.0,0.0,2.0,4.0,1.0,650,732,42.6,7.9,peachtree
1689,1636,2161,1163193900,13.768,106.17,2230527.029,1375638.553,15.5,7.0,2,0.0,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,256,0,28.96,9999.99,peachtree
578,3957,503,1118936075600,-22.179,714.056,6452194.988,1873452.043,15.0,7.0,2,23.78,4.18,1,108.0,201.0,0.0,3.0,4.0,1.0,571,594,69.28,2.91,lankershim
349,2215,1186,1163251800,-20.554,2005.046,2230779.543,1377461.089,13.0,7.0,2,9.78,0.5,0,115.0,201.0,5.0,0.0,1.0,3.0,0,0,0.0,0.0,peachtree
984,7174,864,1118936397300,17.089,914.123,6452299.763,1873624.312,16.1,6.6,2,47.92,4.7,1,101.0,208.0,0.0,3.0,2.0,1.0,933,1007,427.03,8.91,lankershim
671,4661,311,1118936146000,-37.924,1276.434,6452398.264,1873968.521,16.3,7.4,2,40.82,-5.67,3,108.0,211.0,0.0,4.0,4.0,1.0,666,676,67.82,1.66,lankershim
515,3209,964,1118936000800,18.653,108.278,6451966.212,1872892.133,12.9,6.8,2,24.13,-0.89,2,102.0,208.0,0.0,2.0,2.0,1.0,494,0,137.59,5.7,lankershim
1281,8148,1342,1118937514700,47.925,1400.296,6452488.196,1874093.091,12.7,6.7,2,0.48,1.07,4,102.0,207.0,0.0,4.0,2.0,1.0,1305,1292,33.99,70.81,lankershim
1244,8463,1819,1118937546200,72.677,384.622,6452129.22,1873117.024,13.3,7.4,2,30.36,3.52,0,110.0,203.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,lankershim
922,7042,864,1118936384100,3.598,715.191,6452218.703,1873441.876,13.0,7.0,2,49.7,-3.39,1,102.0,208.0,0.0,3.0,2.0,1.0,917,933,45.74,0.92,lankershim
983,5813,142,1163611600,-3.525,1717.22,2230826.779,1377177.926,15.6,6.5,2,38.44,-5.95,1,114.0,212.0,0.0,5.0,4.0,1.0,976,985,198.36,5.16,peachtree
1180,8962,575,1118936576100,-28.442,119.686,6451927.036,1872920.651,15.5,7.0,2,43.92,0.0,3,108.0,201.0,0.0,2.0,4.0,1.0,0,1181,0.0,0.0,lankershim
758,4681,1119,1163498400,6.927,277.402,2230543.44,1375808.549,15.9,7.1,2,30.58,-0.2,1,123.0,214.0,0.0,2.0,2.0,1.0,749,746,60.23,1.97,peachtree
1276,9160,838,1118936595900,23.635,599.808,6452186.643,1873329.242,16.0,7.0,2,44.9,0.0,3,102.0,208.0,0.0,3.0,2.0,1.0,1272,1286,72.98,1.63,lankershim
735,4384,827,1118937138300,-34.657,535.65,6452109.249,1873302.941,15.2,7.4,2,0.0,0.0,2,108.0,201.0,0.0,3.0,4.0,1.0,730,766,39.94,9999.99,lankershim
1219,7519,1504,1163782200,-14.725,646.191,2230554.549,1376178.699,16.6,7.0,2,35.27,6.9,1,114.0,201.0,0.0,2.0,4.0,1.0,1206,1244,46.95,1.33,peachtree
1063,6415,913,1118937341400,36.513,1402.689,6452476.562,1874093.799,13.5,6.2,2,0.0,0.0,3,101.0,208.0,0.0,4.0,2.0,1.0,971,988,28.8,9999.99,lankershim
1303,7516,1343,1163781900,14.159,1036.274,2230746.852,1376513.988,15.2,7.4,2,34.94,7.49,1,102.0,215.0,0.0,3.0,2.0,1.0,1182,1293,56.09,1.61,peachtree
894,5021,813,1118937202000,-32.657,350.251,6452021.721,1873144.092,13.0,6.5,2,36.14,-11.18,3,108.0,201.0,2.0,0.0,4.0,1.0,888,896,103.07,2.85,lankershim
618,3612,430,1118937061100,44.836,1465.057,6452480.486,1874152.119,12.0,6.5,2,39.54,11.97,3,111.0,208.0,0.0,4.0,2.0,1.0,508,626,73.78,1.87,lankershim
451,4208,1533,1163439400,16.129,1797.573,2230838.22,1377276.898,17.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,5.0,2.0,1.0,426,581,29.63,9999.99,peachtree
1024,7677,924,1118936447600,29.481,323.06,6452060.694,1873083.981,14.6,6.8,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,1018,1048,19.28,9999.99,lankershim
1035,7522,600,1118936432100,-27.498,594.052,6452138.089,1873346.273,17.0,7.0,2,10.51,-5.58,1,105.0,201.0,0.0,3.0,4.0,1.0,1000,1011,65.72,6.25,lankershim
879,6617,811,1118936341600,-23.642,489.232,6452096.028,1873250.156,15.0,7.0,2,1.6,-7.52,1,108.0,201.0,0.0,3.0,4.0,1.0,869,881,83.29,52.06,lankershim
709,4411,1003,1118937141000,-12.827,651.762,6452179.339,1873398.051,16.8,7.2,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,680,707,34.23,9999.99,lankershim
443,3466,1056,1118936026500,-5.662,512.571,6452122.367,1873263.385,16.2,7.2,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,434,437,23.25,9999.99,lankershim
1502,8779,384,1118937577800,-6.591,190.165,6451976.743,1872983.796,15.0,7.0,2,44.51,0.0,1,108.0,201.0,0.0,2.0,4.0,1.0,1499,1528,77.98,1.75,lankershim
413,3938,1665,1163424100,-23.356,297.159,2230514.926,1375830.78,15.3,6.6,2,0.05,0.0,2,114.0,201.0,0.0,2.0,4.0,1.0,405,415,27.36,547.16,peachtree
1381,10243,680,1118936704200,-27.246,249.851,6451978.186,1873041.3,14.9,7.4,2,13.62,-11.61,3,108.0,201.0,0.0,2.0,4.0,1.0,1377,1383,42.13,3.09,lankershim
893,5116,899,1118937211500,-4.58,547.976,6452141.695,1873300.982,13.0,6.2,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,858,901,22.75,9999.99,lankershim
1445,8973,1211,1163915900,11.562,65.615,2230522.947,1375615.547,17.0,7.0,2,0.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1374,0,28.05,350.66,peachtree
287,1861,346,1118935866000,-29.058,1174.111,6452374.147,1873871.279,16.0,7.0,2,43.93,0.36,2,108.0,201.0,0.0,4.0,4.0,1.0,284,290,126.45,2.88,lankershim
213,1353,465,1118936835200,-35.286,1584.619,6452401.28,1874270.735,17.4,7.2,2,28.55,0.0,3,108.0,211.0,0.0,5.0,4.0,1.0,209,249,111.38,3.9,lankershim
451,3641,1533,1163382700,8.645,865.483,2230652.869,1376391.579,17.0,7.0,2,50.25,-10.02,1,101.0,214.0,0.0,3.0,2.0,1.0,436,584,58.75,1.17,peachtree
1152,7227,1378,1163753000,17.167,1613.609,2230850.992,1377074.841,16.0,7.0,2,33.86,0.16,0,101.0,214.0,4.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
426,2528,684,1118936952700,19.37,317.519,6452052.087,1873089.446,14.5,7.0,2,0.0,0.0,1,101.0,208.0,0.0,2.0,2.0,1.0,359,436,20.63,9999.99,lankershim
1277,9451,736,1118936625000,-15.023,599.866,6452151.862,1873346.115,19.4,7.4,2,1.67,5.73,12,108.0,203.0,0.0,3.0,4.0,1.0,1275,0,19.46,11.65,lankershim
595,4444,919,1118936124300,-3.761,534.447,6452133.588,1873282.282,16.0,7.0,2,0.39,-3.36,11,108.0,203.0,0.0,3.0,4.0,1.0,565,607,23.36,59.9,lankershim
389,2905,1327,1163320800,25.842,1009.889,2230740.857,1376484.689,16.0,6.0,2,1.31,0.0,2,101.0,214.0,0.0,3.0,2.0,1.0,388,410,27.03,20.63,peachtree
538,3666,1241,1118936046500,-4.495,985.689,6452307.615,1873697.691,17.3,7.2,2,34.77,0.0,1,108.0,203.0,0.0,3.0,4.0,1.0,534,540,60.15,1.73,lankershim
318,1971,752,1118936897000,-26.438,571.736,6452132.325,1873331.877,16.0,7.4,2,49.71,0.0,1,108.0,201.0,0.0,3.0,4.0,1.0,308,322,158.83,3.2,lankershim
257,2003,507,1118935880200,50.591,1489.493,6452485.527,1874170.636,22.0,8.5,3,45.79,-15.84,3,102.0,208.0,4.0,0.0,2.0,1.0,0,258,0.0,0.0,lankershim
545,3847,680,1163415000,25.428,2017.207,2230823.162,1377480.137,17.1,7.0,2,27.49,12.07,0,101.0,214.0,5.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
1268,6971,940,1118937397000,46.187,35.852,6451965.555,1872819.955,12.5,6.5,2,7.86,0.0,2,102.0,205.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,lankershim
1133,8609,794,1118936540800,-13.801,639.855,6452170.314,1873381.574,15.0,7.0,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,1127,0,26.3,9999.99,lankershim
262,2375,1187,1118936937400,-4.955,523.566,6452130.756,1873279.157,19.3,7.3,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,286,289,24.99,9999.99,lankershim
618,4892,904,1118936169100,16.539,449.777,6452112.837,1873196.234,17.5,7.0,2,32.05,10.22,2,101.0,208.0,2.0,0.0,2.0,1.0,639,617,900.33,28.09,lankershim
1229,8632,1271,1118936543100,-75.715,1046.578,6452280.277,1873792.207,17.0,7.0,2,0.0,0.0,1,110.0,208.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,lankershim
636,4121,887,1163430700,2.543,632.081,2230572.093,1376179.124,16.0,7.2,2,0.0,0.0,0,123.0,220.0,2.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
1477,8805,1302,1118937580400,30.564,99.326,6451976.432,1872885.647,12.9,6.5,2,3.09,5.14,3,102.0,208.0,0.0,2.0,2.0,1.0,1475,0,28.92,9.36,lankershim
679,4939,1303,1163512500,30.452,1128.928,2230819.659,1376603.144,16.0,7.0,2,0.13,0.0,2,101.0,214.0,0.0,3.0,2.0,1.0,670,725,30.43,234.05,peachtree
780,5313,1032,1118936211200,37.595,272.067,6452046.498,1873034.341,15.0,7.0,2,6.14,-5.03,3,102.0,207.0,0.0,2.0,2.0,1.0,777,783,32.84,5.35,lankershim
277,2226,1003,1118935902500,-5.47,484.49,6452110.345,1873238.007,14.0,7.0,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,0,293,0.0,0.0,lankershim
1165,8377,712,1118936517600,-26.417,1205.958,6452387.945,1873898.482,16.1,7.5,2,28.66,-9.76,2,107.0,201.0,0.0,4.0,4.0,1.0,1144,1174,55.51,1.94,lankershim
1027,7294,1514,1163748000,14.159,297.054,2230553.747,1375844.694,16.0,7.0,2,30.59,10.24,2,101.0,214.0,0.0,2.0,2.0,1.0,1023,1167,75.85,2.48,peachtree
1090,5901,211,1118937290000,-10.646,1400.001,6452430.312,1874084.206,14.2,6.2,2,36.82,-2.08,1,108.0,205.0,0.0,4.0,4.0,1.0,1089,0,58.9,1.6,lankershim
1010,6084,1206,1118937308300,-15.029,588.491,6452149.878,1873342.015,15.5,8.2,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,918,1017,32.89,9999.99,lankershim
1063,7844,304,1118936464300,-18.929,904.593,6452262.603,1873627.174,17.0,7.0,2,51.71,0.0,2,108.0,201.0,0.0,3.0,4.0,1.0,1012,1066,731.65,14.15,lankershim
570,3826,979,1118937082500,22.412,730.456,6452245.258,1873453.654,16.1,6.8,2,44.64,1.49,3,102.0,208.0,0.0,3.0,2.0,1.0,0,580,0.0,0.0,lankershim
1313,7324,1316,1118937432300,-25.006,1618.284,6452404.463,1874295.065,12.8,6.2,2,0.05,0.0,2,108.0,203.0,0.0,5.0,4.0,1.0,1300,0,31.38,627.54,lankershim
919,6642,1406,1163694500,15.838,1898.899,2230829.646,1377360.799,15.0,7.0,2,4.45,-4.15,1,101.0,214.0,0.0,5.0,2.0,1.0,903,932,28.15,6.33,peachtree
962,6323,941,1163662600,-11.985,777.354,2230580.889,1376307.699,16.0,7.0,2,0.92,0.0,0,114.0,202.0,2.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
501,3529,980,1118937052800,-45.024,555.717,6452108.626,1873325.519,13.3,7.4,2,0.04,0.0,3,108.0,201.0,0.0,3.0,4.0,1.0,498,515,28.3,707.47,lankershim
1296,9910,921,1118936670900,18.97,429.703,6452104.172,1873177.999,16.0,7.0,2,31.3,3.24,2,102.0,208.0,2.0,0.0,2.0,1.0,1287,1299,136.11,4.35,lankershim
1192,7939,949,1163812500,3.448,628.023,2230572.394,1376175.1,16.0,7.0,2,0.0,0.0,1,101.0,222.0,0.0,2.0,2.0,1.0,1188,1269,0.0,0.0,peachtree
679,4128,31,1163443100,-34.266,2052.41,2230758.745,1377505.801,13.6,7.2,2,22.31,0.0,0,114.0,215.0,5.0,0.0,3.0,3.0,0,0,0.0,0.0,peachtree
906,5090,1757,1118937208900,-13.837,770.681,6452227.935,1873504.239,13.3,7.2,2,2.35,-2.76,12,108.0,203.0,0.0,3.0,4.0,1.0,890,919,21.81,9.28,lankershim
1089,6654,1713,1118937365300,-14.192,729.14,6452211.714,1873468.343,13.0,6.6,2,21.64,8.48,12,108.0,203.0,0.0,3.0,4.0,1.0,1085,1065,37.95,1.75,lankershim
